id_cp_interaction	partner_a	partner_b	protein_name_a	protein_name_b	annotation_strategy	source	is_ppi	curator	reactome_complex	reactome_reaction	reactome_pathway	complexPortal_complex	comments
	P04628	Q92765	WNT1_HUMAN	SFRP3_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P04628	Q96HF1	WNT1_HUMAN	SFRP2_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P04628	Q9Y5W5	WNT1_HUMAN	WIF1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	O96014	FZD1_LRP5	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD1_LRP6	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD10_LRP5	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD10_LRP6	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD2_LRP5	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD2_LRP6	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD3_LRP5	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD3_LRP6	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD4_LRP5	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD4_LRP6	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD5_LRP5	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD5_LRP6	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD6_LRP5	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD6_LRP6	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD7_LRP5	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD7_LRP6	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD8_LRP5	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD8_LRP6	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD9_LRP5	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	FZD9_LRP6	WNT11_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	O96014	O95813	WNT11_HUMAN	CER1_HUMAN	curated	PMID:10067895	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	O96014	Q5T4F7	WNT11_HUMAN	SFRP5_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	O96014	Q6FHJ7	WNT11_HUMAN	SFRP4_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	O96014	Q8N474	WNT11_HUMAN	SFRP1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	O96014	Q92765	WNT11_HUMAN	SFRP3_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	O96014	Q96HF1	WNT11_HUMAN	SFRP2_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	O96014	Q9Y5W5	WNT11_HUMAN	WIF1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q9UBV4	FZD1_LRP5	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD1_LRP6	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD10_LRP5	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD10_LRP6	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD2_LRP5	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD2_LRP6	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD3_LRP5	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD3_LRP6	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD4_LRP5	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD4_LRP6	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD5_LRP5	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD5_LRP6	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD6_LRP5	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD6_LRP6	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD7_LRP5	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD7_LRP6	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD8_LRP5	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD8_LRP6	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD9_LRP5	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	FZD9_LRP6	WNT16_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q9UBV4	O95813	WNT16_HUMAN	CER1_HUMAN	curated	PMID:10067895	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q9UBV4	Q5T4F7	WNT16_HUMAN	SFRP5_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q9UBV4	Q6FHJ7	WNT16_HUMAN	SFRP4_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q9UBV4	Q8N474	WNT16_HUMAN	SFRP1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q9UBV4	Q92765	WNT16_HUMAN	SFRP3_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q9UBV4	Q96HF1	WNT16_HUMAN	SFRP2_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q9UBV4	Q9Y5W5	WNT16_HUMAN	WIF1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P09544	FZD1_LRP5	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD1_LRP6	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD10_LRP5	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD10_LRP6	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD2_LRP5	WNT2_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	P09544	FZD2_LRP6	WNT2_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	P09544	FZD3_LRP5	WNT2_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	P09544	FZD3_LRP6	WNT2_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	P09544	FZD4_LRP5	WNT2_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	P09544	FZD4_LRP6	WNT2_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	P09544	FZD5_LRP5	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD5_LRP6	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD6_LRP5	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD6_LRP6	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD7_LRP5	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD7_LRP6	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD8_LRP5	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD8_LRP6	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD9_LRP5	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	FZD9_LRP6	WNT2_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P09544	O95813	WNT2_HUMAN	CER1_HUMAN	curated	PMID:10067895	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P09544	Q5T4F7	WNT2_HUMAN	SFRP5_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P09544	Q6FHJ7	WNT2_HUMAN	SFRP4_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P09544	Q8N474	WNT2_HUMAN	SFRP1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P09544	Q92765	WNT2_HUMAN	SFRP3_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P09544	Q96HF1	WNT2_HUMAN	SFRP2_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P09544	Q9Y5W5	WNT2_HUMAN	WIF1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q93097	FZD1_LRP5	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD1_LRP6	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD10_LRP5	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD10_LRP6	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD2_LRP5	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD2_LRP6	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD3_LRP5	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD3_LRP6	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD4_LRP5	WNT2B_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	Q93097	FZD4_LRP6	WNT2B_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	Q93097	FZD5_LRP5	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD5_LRP6	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD6_LRP5	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD6_LRP6	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD7_LRP5	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD7_LRP6	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD8_LRP5	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD8_LRP6	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD9_LRP5	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	FZD9_LRP6	WNT2B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	Q93097	O95813	WNT2B_HUMAN	CER1_HUMAN	curated	PMID:10067895	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q93097	Q5T4F7	WNT2B_HUMAN	SFRP5_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q93097	Q6FHJ7	WNT2B_HUMAN	SFRP4_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q93097	Q8N474	WNT2B_HUMAN	SFRP1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q93097	Q92765	WNT2B_HUMAN	SFRP3_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q93097	Q96HF1	WNT2B_HUMAN	SFRP2_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q93097	Q9Y5W5	WNT2B_HUMAN	WIF1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56703	FZD1_LRP5	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD1_LRP6	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD10_LRP5	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD10_LRP6	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD2_LRP5	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD2_LRP6	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD3_LRP5	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD3_LRP6	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD4_LRP5	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD4_LRP6	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD5_LRP5	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD5_LRP6	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD6_LRP5	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD6_LRP6	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD7_LRP5	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD7_LRP6	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD8_LRP5	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD8_LRP6	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD9_LRP5	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	FZD9_LRP6	WNT3_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56703	O95813	WNT3_HUMAN	CER1_HUMAN	curated	PMID:10067895	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56703	Q5T4F7	WNT3_HUMAN	SFRP5_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56703	Q6FHJ7	WNT3_HUMAN	SFRP4_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56703	Q8N474	WNT3_HUMAN	SFRP1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56703	Q92765	WNT3_HUMAN	SFRP3_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56703	Q96HF1	WNT3_HUMAN	SFRP2_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56703	Q9Y5W5	WNT3_HUMAN	WIF1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56704	FZD1_LRP5	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD1_LRP6	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD10_LRP5	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD10_LRP6	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD2_LRP5	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD2_LRP6	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD3_LRP5	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD3_LRP6	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD4_LRP5	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD4_LRP6	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD5_LRP5	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD5_LRP6	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD6_LRP5	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD6_LRP6	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD7_LRP5	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD7_LRP6	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD8_LRP5	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD8_LRP6	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD9_LRP5	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	FZD9_LRP6	WNT3A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56704	O95813	WNT3A_HUMAN	CER1_HUMAN	curated	PMID:10067895	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56704	Q5T4F7	WNT3A_HUMAN	SFRP5_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56704	Q6FHJ7	WNT3A_HUMAN	SFRP4_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56704	Q8N474	WNT3A_HUMAN	SFRP1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56704	Q92765	WNT3A_HUMAN	SFRP3_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56704	Q96HF1	WNT3A_HUMAN	SFRP2_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56704	Q9Y5W5	WNT3A_HUMAN	WIF1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56705	FZD1_LRP5	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD1_LRP6	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD10_LRP5	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD10_LRP6	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD2_LRP5	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD2_LRP6	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD3_LRP5	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD3_LRP6	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD4_LRP5	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD4_LRP6	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD5_LRP5	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD5_LRP6	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD6_LRP5	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD6_LRP6	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD7_LRP5	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD7_LRP6	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD8_LRP5	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD8_LRP6	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD9_LRP5	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	FZD9_LRP6	WNT4_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P56705	O95813	WNT4_HUMAN	CER1_HUMAN	curated	PMID:10067895	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56705	Q5T4F7	WNT4_HUMAN	SFRP5_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56705	Q6FHJ7	WNT4_HUMAN	SFRP4_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56705	Q8N474	WNT4_HUMAN	SFRP1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56705	Q92765	WNT4_HUMAN	SFRP3_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56705	Q96HF1	WNT4_HUMAN	SFRP2_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P56705	Q9Y5W5	WNT4_HUMAN	WIF1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P41221	FZD10_LRP5	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	FZD10_LRP6	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	FZD2_LRP5	WNT5A_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	P41221	FZD2_LRP6	WNT5A_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	P41221	FZD3_LRP5	WNT5A_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	P41221	FZD3_LRP6	WNT5A_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	P41221	FZD4_LRP5	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	FZD4_LRP6	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	FZD5_LRP5	WNT5A_HUMAN		curated	PMID:24032637	TRUE	RVentoTormo					high affinity interaction
	P41221	FZD5_LRP6	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	FZD6_LRP5	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	FZD6_LRP6	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	FZD7_LRP5	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	FZD7_LRP6	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	FZD8_LRP5	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	FZD8_LRP6	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	FZD9_LRP5	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	FZD9_LRP6	WNT5A_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
	P41221	O95813	WNT5A_HUMAN	CER1_HUMAN	curated	PMID:10067895	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P41221	Q5T4F7	WNT5A_HUMAN	SFRP5_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P41221	Q6FHJ7	WNT5A_HUMAN	SFRP4_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P41221	Q8N474	WNT5A_HUMAN	SFRP1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P41221	Q92765	WNT5A_HUMAN	SFRP3_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P41221	Q96HF1	WNT5A_HUMAN	SFRP2_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	P41221	Q9Y5W5	WNT5A_HUMAN	WIF1_HUMAN	curated	PMID:12775774	TRUE	RVentoTormo					Inhibition WNT. Soluble proteins
	Q9H1J7	FZD1_LRP5	WNT5B_HUMAN		curated	PMID:24532711	TRUE	RVentoTormo					low affinity interaction
